0.119717, -0.0259129, 0
0.169717, -0.0259129, 0
0.219717, -0.0259129, 0
0.269717, -0.0259129, 0
0.319717, -0.0259129, 0
0.369717, -0.0259129, 0
0.419717, -0.0259129, 0
0.469717, -0.0259129, 0
0.519717, -0.0259129, 0
0.569717, -0.0259129, 0
0.619717, -0.0259129, 0
0.669717, -0.0259129, 0
0.719717, -0.0259129, 0
0.769717, -0.0259129, 0
0.819717, -0.0259129, 0
0.869717, -0.0259129, 0
0.919717, -0.0259129, 0
0.969717, -0.0259129, 0
1.01972, -0.0259129, 0
1.06972, -0.0259129, 0
1.11972, -0.0259129, 0
1.16972, -0.0259129, 0
1.21972, -0.0259129, 0
1.26972, -0.0259129, 0
1.31972, 0.0240871, 0
1.36972, 0.0240871, 0
1.41972, 0.0240871, 0
1.46972, 0.0240871, 0
1.51972, 0.0740871, 0
1.56972, 0.0740871, 0
1.61972, 0.0740871, 0
1.66972, 0.0740871, 0
1.71972, 0.124087, 0
1.76972, 0.124087, 0
1.81972, 0.124087, 0
1.86972, 0.124087, 0
1.91972, 0.124087, 0
1.96972, 0.124087, 0
2.01972, 0.124087, 0
2.06972, 0.124087, 0
2.11972, 0.124087, 0
2.16972, 0.124087, 0
2.21972, 0.174087, 0
2.26972, 0.174087, 0
2.31972, 0.174087, 0
2.36972, 0.174087, 0
2.41972, 0.174087, 0
2.46972, 0.224087, 0
2.51972, 0.224087, 0
2.56972, 0.224087, 0
2.61972, 0.224087, 0
2.66972, 0.224087, 0
2.71972, 0.224087, 0
2.76972, 0.274087, 0
2.81972, 0.274087, 0
2.86972, 0.274087, 0
2.91972, 0.274087, 0
2.96972, 0.324087, 0
3.01972, 0.324087, 0
3.06972, 0.324087, 0
3.11972, 0.324087, 0
3.16972, 0.324087, 0
3.21972, 0.374087, 0
3.26972, 0.374087, 0
3.31972, 0.374087, 0
3.36972, 0.374087, 0
3.41972, 0.374087, 0
3.46972, 0.374087, 0
3.51972, 0.424087, 0
3.56972, 0.424087, 0
3.61972, 0.424087, 0
3.66972, 0.424087, 0
3.71972, 0.474087, 0
3.76972, 0.474087, 0
3.81972, 0.474087, 0
3.86972, 0.474087, 0
3.91972, 0.474087, 0
3.96972, 0.524087, 0
4.01972, 0.524087, 0
4.06972, 0.524087, 0
4.16972, 0.574087, 0
4.21972, 0.574087, 0
4.26972, 0.574087, 0
4.31972, 0.574087, 0
4.36972, 0.574087, 0
4.41972, 0.574087, 0
4.46972, 0.574087, 0
4.51972, 0.574087, 0
4.56972, 0.574087, 0
4.61972, 0.574087, 0
4.66972, 0.574087, 0
4.71972, 0.624087, 0
4.76972, 0.624087, 0
4.81972, 0.624087, 0
4.86972, 0.624087, 0
4.91972, 0.624087, 0
4.96972, 0.674087, 0
5.01972, 0.674087, 0
5.06972, 0.674087, 0
5.16972, 0.774087, 0
5.21972, 0.824087, 0
5.26972, 0.874087, 0
5.31972, 0.924087, 0
5.31972, 0.974087, 0
5.36972, 1.02409, 0
5.36972, 1.07409, 0
5.36972, 1.12409, 0
5.36972, 1.17409, 0
5.41972, 1.22409, 0
5.41972, 1.27409, 0
5.46972, 1.32409, 0
5.46972, 1.37409, 0
5.46972, 1.42409, 0
5.46972, 1.47409, 0
5.46972, 1.52409, 0
5.51972, 1.57409, 0
5.51972, 1.62409, 0
5.51972, 1.72409, 0
5.46972, 1.77409, 0
5.41972, 1.82409, 0
5.41972, 1.87409, 0
5.41972, 1.92409, 0
5.36972, 1.97409, 0
5.36972, 2.02409, 0
5.36972, 2.07409, 0
5.36972, 2.12409, 0
5.31972, 2.17409, 0
5.31972, 2.22409, 0
5.31972, 2.27409, 0
5.31972, 2.32409, 0
5.31972, 2.37409, 0
5.26972, 2.42409, 0
5.26972, 2.47409, 0
5.26972, 2.52409, 0
5.26972, 2.62409, 0
5.21972, 2.67409, 0
5.16972, 2.72409, 0
5.11972, 2.77409, 0
5.06972, 2.82409, 0
5.01972, 2.87409, 0
4.96972, 2.92409, 0
4.91972, 2.97409, 0
4.86972, 3.02409, 0
4.81972, 3.07409, 0
4.76972, 3.12409, 0
4.71972, 3.17409, 0
4.66972, 3.22409, 0
4.61972, 3.27409, 0
4.56972, 3.32409, 0
4.51972, 3.37409, 0
4.46972, 3.42409, 0
4.41972, 3.47409, 0
4.36972, 3.52409, 0
4.31972, 3.57409, 0
4.26972, 3.62409, 0
4.21972, 3.67409, 0
4.16972, 3.72409, 0
4.11972, 3.77409, 0
4.06972, 3.82409, 0
4.01972, 3.87409, 0
3.96972, 3.87409, 0
3.91972, 3.92409, 0
3.86972, 3.92409, 0
3.81972, 3.92409, 0
3.76972, 3.92409, 0
3.71972, 3.97409, 0
3.66972, 3.97409, 0
3.61972, 4.02409, 0
3.56972, 4.02409, 0
3.51972, 4.07409, 0
3.46972, 4.07409, 0
3.41972, 4.07409, 0
3.36972, 4.07409, 0
3.31972, 4.07409, 0
3.26972, 4.07409, 0
3.21972, 4.07409, 0
3.16972, 4.07409, 0
3.11972, 4.07409, 0
3.06972, 4.07409, 0
3.01972, 4.07409, 0
2.96972, 4.12409, 0
2.91972, 4.12409, 0
2.86972, 4.12409, 0
2.81972, 4.12409, 0
2.76972, 4.17409, 0
2.71972, 4.17409, 0
2.66972, 4.17409, 0
2.61972, 4.17409, 0
2.56972, 4.17409, 0
2.51972, 4.22409, 0
2.46972, 4.22409, 0
2.41972, 4.22409, 0
2.31972, 4.22409, 0
2.26972, 4.22409, 0
2.21972, 4.22409, 0
2.16972, 4.22409, 0
2.11972, 4.17409, 0
2.06972, 4.12409, 0
2.01972, 4.12409, 0
1.96972, 4.07409, 0
1.91972, 4.07409, 0
1.86972, 4.07409, 0
1.81972, 4.07409, 0
1.76972, 4.07409, 0
1.71972, 4.07409, 0
1.66972, 4.02409, 0
1.61972, 4.02409, 0
1.56972, 4.02409, 0
1.51972, 4.02409, 0
1.46972, 4.02409, 0
1.41972, 4.02409, 0
1.36972, 3.97409, 0
1.31972, 3.97409, 0
1.26972, 3.97409, 0
1.21972, 3.97409, 0
1.16972, 3.92409, 0
1.11972, 3.87409, 0
1.06972, 3.87409, 0
1.01972, 3.82409, 0
0.969717, 3.82409, 0
0.919717, 3.82409, 0
0.869717, 3.82409, 0
0.819717, 3.82409, 0
0.769717, 3.82409, 0
0.719717, 3.77409, 0
0.669717, 3.77409, 0
0.619717, 3.77409, 0
0.569717, 3.77409, 0
0.519717, 3.77409, 0
0.469717, 3.77409, 0
0.419717, 3.72409, 0
0.369717, 3.72409, 0
0.319717, 3.72409, 0
0.269717, 3.72409, 0
0.219717, 3.67409, 0
0.169717, 3.62409, 0
0.119717, 3.62409, 0
0.0697171, 3.57409, 0
0.0197171, 3.57409, 0
-0.0302829, 3.57409, 0
-0.0802829, 3.57409, 0
-0.130283, 3.57409, 0
-0.180283, 3.57409, 0
-0.230283, 3.52409, 0
-0.280283, 3.52409, 0
-0.330283, 3.52409, 0
-0.380283, 3.52409, 0
-0.430283, 3.52409, 0
-0.480283, 3.52409, 0
-0.530283, 3.47409, 0
-0.580283, 3.47409, 0
-0.630283, 3.47409, 0
-0.680283, 3.47409, 0
-0.730283, 3.42409, 0
-0.780283, 3.42409, 0
-0.830283, 3.42409, 0
-0.880283, 3.42409, 0
-0.930283, 3.37409, 0
-0.980283, 3.32409, 0
-1.03028, 3.32409, 0
-1.08028, 3.32409, 0
-1.13028, 3.32409, 0
-1.18028, 3.27409, 0
-1.23028, 3.27409, 0
-1.28028, 3.27409, 0
-1.33028, 3.27409, 0
-1.38028, 3.27409, 0
-1.43028, 3.27409, 0
-1.48028, 3.27409, 0
-1.53028, 3.27409, 0
-1.58028, 3.22409, 0
-1.63028, 3.22409, 0
-1.68028, 3.22409, 0
-1.73028, 3.22409, 0
-1.78028, 3.17409, 0
-1.83028, 3.17409, 0
-1.88028, 3.17409, 0
-1.93028, 3.17409, 0
-1.98028, 3.17409, 0
-2.03028, 3.12409, 0
-2.08028, 3.12409, 0
-2.13028, 3.12409, 0
-2.18028, 3.12409, 0
-2.23028, 3.07409, 0
-2.28028, 3.07409, 0
-2.33028, 3.02409, 0
-2.38028, 3.02409, 0
-2.43028, 2.97409, 0
-2.48028, 2.97409, 0
-2.53028, 2.97409, 0
-2.58028, 2.97409, 0
-2.63028, 2.92409, 0
-2.68028, 2.92409, 0
-2.73028, 2.87409, 0
-2.78028, 2.87409, 0
-2.83028, 2.87409, 0
-2.88028, 2.87409, 0
-2.93028, 2.87409, 0
-2.98028, 2.82409, 0
-3.03028, 2.82409, 0
-3.13028, 2.77409, 0
-3.18028, 2.72409, 0
-3.23028, 2.72409, 0
-3.28028, 2.67409, 0
-3.33028, 2.67409, 0
-3.38028, 2.67409, 0
-3.43028, 2.67409, 0
-3.48028, 2.62409, 0
-3.53028, 2.62409, 0
-3.58028, 2.62409, 0
-3.63028, 2.62409, 0
-3.68028, 2.57409, 0
-3.73028, 2.57409, 0
-3.78028, 2.57409, 0
-3.83028, 2.52409, 0
-3.88028, 2.52409, 0
-3.93028, 2.47409, 0
-3.98028, 2.47409, 0
-4.03028, 2.47409, 0
-4.08028, 2.47409, 0
-4.13028, 2.42409, 0
-4.18028, 2.42409, 0
-4.23028, 2.42409, 0
-4.28028, 2.42409, 0
-4.33028, 2.42409, 0
-4.38028, 2.42409, 0
-4.43028, 2.37409, 0
-4.48028, 2.37409, 0
-4.53028, 2.32409, 0
-4.58028, 2.32409, 0
-4.63028, 2.32409, 0
-4.68028, 2.32409, 0
-4.73028, 2.32409, 0
-4.78028, 2.27409, 0
-4.83028, 2.27409, 0
-4.88028, 2.17409, 0
-4.88028, 2.12409, 0
-4.88028, 2.07409, 0
-4.88028, 2.02409, 0
-4.88028, 1.97409, 0
-4.88028, 1.92409, 0
-4.88028, 1.87409, 0
-4.88028, 1.82409, 0
-4.88028, 1.77409, 0
-4.88028, 1.72409, 0
-4.88028, 1.67409, 0
-4.88028, 1.62409, 0
-4.88028, 1.57409, 0
-4.88028, 1.52409, 0
-4.88028, 1.47409, 0
-4.88028, 1.42409, 0
-4.88028, 1.37409, 0
-4.88028, 1.32409, 0
-4.88028, 1.27409, 0
-4.88028, 1.22409, 0
-4.88028, 1.17409, 0
-4.83028, 1.12409, 0
-4.83028, 1.07409, 0
-4.78028, 1.02409, 0
-4.78028, 0.974087, 0
-4.78028, 0.924087, 0
-4.78028, 0.874087, 0
-4.78028, 0.824087, 0
-4.73028, 0.774087, 0
-4.73028, 0.724087, 0
-4.63028, 0.674087, 0
-4.58028, 0.674087, 0
-4.53028, 0.674087, 0
-4.48028, 0.674087, 0
-4.43028, 0.624087, 0
-4.38028, 0.624087, 0
-4.33028, 0.574087, 0
-4.28028, 0.574087, 0
-4.23028, 0.524087, 0
-4.18028, 0.524087, 0
-4.13028, 0.474087, 0
-4.08028, 0.474087, 0
-4.03028, 0.424087, 0
-3.98028, 0.424087, 0
-3.93028, 0.424087, 0
-3.88028, 0.374087, 0
-3.83028, 0.374087, 0
-3.78028, 0.324087, 0
-3.73028, 0.324087, 0
-3.68028, 0.274087, 0
-3.63028, 0.274087, 0
-3.58028, 0.224087, 0
-3.53028, 0.224087, 0
-3.48028, 0.224087, 0
-3.43028, 0.174087, 0
-3.38028, 0.174087, 0
-3.33028, 0.124087, 0
-3.28028, 0.124087, 0
-3.23028, 0.0740871, 0
-3.18028, 0.0740871, 0
-3.13028, 0.0240871, 0
-3.08028, 0.0240871, 0
-3.03028, 0.0240871, 0
-2.98028, -0.0259129, 0
-2.93028, -0.0259129, 0
-2.88028, -0.0759129, 0
-2.83028, -0.0759129, 0
-2.78028, -0.125913, 0
-2.73028, -0.125913, 0
-2.68028, -0.175913, 0
-2.63028, -0.175913, 0
-2.58028, -0.175913, 0
-2.53028, -0.175913, 0
-2.48028, -0.225913, 0
-2.43028, -0.225913, 0
-2.38028, -0.225913, 0
-2.33028, -0.225913, 0
-2.28028, -0.225913, 0
-2.23028, -0.225913, 0
-2.18028, -0.225913, 0
-2.13028, -0.225913, 0
-2.08028, -0.225913, 0
-2.03028, -0.225913, 0
-1.98028, -0.225913, 0
-1.93028, -0.225913, 0
-1.88028, -0.225913, 0
-1.83028, -0.225913, 0
-1.78028, -0.225913, 0
-1.73028, -0.225913, 0
-1.68028, -0.225913, 0
-1.63028, -0.225913, 0
-1.58028, -0.225913, 0
-1.53028, -0.225913, 0
-1.48028, -0.225913, 0
-1.43028, -0.225913, 0
-1.38028, -0.225913, 0
-1.33028, -0.225913, 0
-1.28028, -0.225913, 0
-1.23028, -0.225913, 0
-1.18028, -0.225913, 0
-1.13028, -0.225913, 0
-1.08028, -0.225913, 0
-1.03028, -0.225913, 0
-0.980283, -0.225913, 0
-0.930283, -0.225913, 0
-0.880283, -0.225913, 0
-0.830283, -0.225913, 0
-0.780283, -0.225913, 0
-0.730283, -0.225913, 0
-0.680283, -0.225913, 0
-0.630283, -0.225913, 0
-0.580283, -0.225913, 0
-0.530283, -0.225913, 0
-0.480283, -0.225913, 0
-0.430283, -0.225913, 0
-0.380283, -0.225913, 0
-0.330283, -0.175913, 0
-0.280283, -0.175913, 0
-0.230283, -0.175913, 0
